CMDLINE /Users/jonatas/projects/github/huge-dataset-training/venv/bin/python main.py
MEM 2727.773438 1610501852.2676
MEM 2729.785156 1610501852.3721
MEM 2731.253906 1610501852.4741
MEM 2733.320312 1610501852.5763
MEM 2735.691406 1610501852.6767
MEM 2736.992188 1610501852.7818
MEM 2721.789062 1610501852.8841
MEM 2722.058594 1610501852.9885
MEM 2722.402344 1610501853.0906
MEM 2722.632812 1610501853.1932
MEM 2722.882812 1610501853.2934
MEM 2723.179688 1610501853.3983
MEM 2723.445312 1610501853.5034
MEM 2723.597656 1610501853.6037
MEM 2723.828125 1610501853.7048
MEM 2724.117188 1610501853.8115
MEM 2724.386719 1610501853.9157
MEM 2724.687500 1610501854.0254
MEM 2724.906250 1610501854.1291
MEM 2725.144531 1610501854.2341
MEM 2725.503906 1610501854.3393
MEM 2725.722656 1610501854.4422
MEM 2725.859375 1610501854.5474
MEM 2726.113281 1610501854.6521
MEM 2728.058594 1610501854.7523
MEM 2729.867188 1610501854.8547
MEM 2732.289062 1610501854.9551
MEM 2734.511719 1610501855.0565
MEM 2736.621094 1610501855.1568
MEM 2738.148438 1610501855.2620
MEM 2740.636719 1610501855.3663
MEM 2742.742188 1610501855.4705
MEM 2744.910156 1610501855.5709
MEM 2753.429688 1610501855.6741
MEM 2728.503906 1610501855.7746
MEM 2728.757812 1610501855.8766
MEM 2729.082031 1610501855.9768
MEM 2729.355469 1610501856.0791
MEM 2729.808594 1610501856.1842
MEM 2730.062500 1610501856.2856
MEM 2730.339844 1610501856.3875
MEM 2730.601562 1610501856.4888
MEM 2730.871094 1610501856.5927
MEM 2730.785156 1610501856.6962
MEM 2731.062500 1610501856.7968
MEM 2731.316406 1610501856.8987
MEM 2731.554688 1610501857.0006
MEM 2730.113281 1610501857.1036
MEM 2711.304688 1610501857.2074
MEM 2707.035156 1610501857.3076
MEM 2707.257812 1610501857.4081
MEM 2707.492188 1610501857.5085
MEM 2707.769531 1610501857.6094
MEM 2707.964844 1610501857.7104
MEM 2708.210938 1610501857.8141
MEM 2711.683594 1610501857.9177
MEM 2712.746094 1610501858.0221
MEM 2714.187500 1610501858.1259
MEM 2715.917969 1610501858.2265
MEM 2718.433594 1610501858.3293
MEM 2720.042969 1610501858.4306
MEM 2721.941406 1610501858.5310
MEM 2722.554688 1610501858.6354
MEM 2719.070312 1610501858.7396
MEM 2695.523438 1610501858.8457
MEM 2678.878906 1610501858.9463
MEM 2653.234375 1610501859.0485
MEM 2653.476562 1610501859.1497
MEM 2653.679688 1610501859.2510
MEM 2653.875000 1610501859.3513
MEM 2654.089844 1610501859.4516
MEM 2654.343750 1610501859.5563
MEM 2654.605469 1610501859.6566
MEM 2654.839844 1610501859.7585
MEM 2655.109375 1610501859.8598
MEM 2655.367188 1610501859.9640
MEM 2655.523438 1610501860.0678
MEM 2655.769531 1610501860.1680
MEM 2655.992188 1610501860.2709
MEM 2656.238281 1610501860.3760
MEM 2656.871094 1610501860.4764
MEM 2657.246094 1610501860.5803
MEM 2657.367188 1610501860.6843
MEM 2657.515625 1610501860.7852
MEM 2658.207031 1610501860.8902
MEM 2658.496094 1610501860.9926
MEM 2659.679688 1610501861.0962
MEM 2660.769531 1610501861.1991
MEM 2661.960938 1610501861.3052
MEM 2663.710938 1610501861.4070
MEM 2665.027344 1610501861.5108
MEM 2666.640625 1610501861.6132
MEM 2668.281250 1610501861.7178
MEM 2669.832031 1610501861.8221
MEM 2672.171875 1610501861.9275
MEM 2673.957031 1610501862.0317
MEM 2675.582031 1610501862.1347
MEM 2677.527344 1610501862.2381
MEM 2654.472656 1610501862.3402
MEM 2651.707031 1610501862.4423
MEM 2651.957031 1610501862.5440
MEM 2650.382812 1610501862.6478
MEM 2650.613281 1610501862.7515
MEM 2650.855469 1610501862.8547
MEM 2651.101562 1610501862.9563
MEM 2651.347656 1610501863.0610
MEM 2651.582031 1610501863.1625
MEM 2651.812500 1610501863.2647
MEM 2652.000000 1610501863.3679
MEM 2652.253906 1610501863.4703
MEM 2651.062500 1610501863.5760
MEM 2651.347656 1610501863.6766
MEM 2651.613281 1610501863.7782
MEM 2651.925781 1610501863.8785
MEM 2652.175781 1610501863.9799
MEM 2652.460938 1610501864.0844
MEM 2653.382812 1610501864.1862
MEM 2654.968750 1610501864.2877
MEM 2657.082031 1610501864.3891
MEM 2658.925781 1610501864.4935
MEM 2660.644531 1610501864.5984
MEM 2661.933594 1610501864.7024
MEM 2663.929688 1610501864.8033
MEM 2666.015625 1610501864.9041
MEM 2670.984375 1610501865.0045
MEM 2671.453125 1610501865.1054
MEM 2672.890625 1610501865.2096
MEM 2674.812500 1610501865.3100
MEM 2676.011719 1610501865.4106
MEM 2677.648438 1610501865.5141
MEM 2679.011719 1610501865.6179
MEM 2679.992188 1610501865.7201
MEM 2696.828125 1610501865.8211
MEM 2663.718750 1610501865.9229
MEM 2663.621094 1610501866.0241
MEM 2663.875000 1610501866.1258
MEM 2664.253906 1610501866.2280
MEM 2664.488281 1610501866.3334
MEM 2664.726562 1610501866.4343
MEM 2664.929688 1610501866.5346
MEM 2665.144531 1610501866.6386
MEM 2665.363281 1610501866.7401
MEM 2665.582031 1610501866.8451
MEM 2665.378906 1610501866.9461
MEM 2665.640625 1610501867.0470
MEM 2665.867188 1610501867.1486
MEM 2666.062500 1610501867.2489
MEM 2666.335938 1610501867.3533
MEM 2666.546875 1610501867.4564
MEM 2666.796875 1610501867.5602
MEM 2667.023438 1610501867.6634
MEM 2667.308594 1610501867.7679
MEM 2667.445312 1610501867.8700
MEM 2667.664062 1610501867.9709
MEM 2667.929688 1610501868.0752
MEM 2669.535156 1610501868.1776
MEM 2672.238281 1610501868.2781
MEM 2674.351562 1610501868.3801
MEM 2675.734375 1610501868.4844
MEM 2676.972656 1610501868.5848
MEM 2679.089844 1610501868.6919
MEM 2681.203125 1610501868.7943
MEM 2693.996094 1610501868.8958
MEM 2667.402344 1610501868.9993
MEM 2667.648438 1610501869.1030
MEM 2665.636719 1610501869.2040
MEM 2665.667969 1610501869.3048
MEM 2665.917969 1610501869.4051
MEM 2666.042969 1610501869.5088
MEM 2666.296875 1610501869.6135
MEM 2666.558594 1610501869.7180
MEM 2666.808594 1610501869.8226
MEM 2667.066406 1610501869.9262
MEM 2667.339844 1610501870.0279
MEM 2667.476562 1610501870.1315
MEM 2667.726562 1610501870.2360
MEM 2667.976562 1610501870.3384
MEM 2668.218750 1610501870.4390
MEM 2668.753906 1610501870.5422
MEM 2669.058594 1610501870.6459
MEM 2671.582031 1610501870.7462
MEM 2672.582031 1610501870.8488
MEM 2674.828125 1610501870.9518
MEM 2676.367188 1610501871.0520
MEM 2677.089844 1610501871.1584
MEM 2679.410156 1610501871.2597
MEM 2682.183594 1610501871.3604
MEM 2683.664062 1610501871.4638
MEM 2685.847656 1610501871.5643
MEM 2688.386719 1610501871.6648
MEM 2690.062500 1610501871.7696
MEM 2692.039062 1610501871.8699
MEM 2698.726562 1610501871.9743
MEM 2675.625000 1610501872.0748
MEM 2675.335938 1610501872.1770
MEM 2675.574219 1610501872.2779
MEM 2672.472656 1610501872.3784
MEM 2672.664062 1610501872.4812
MEM 2672.851562 1610501872.5814
MEM 2673.566406 1610501872.6847
MEM 2673.726562 1610501872.7894
MEM 2673.988281 1610501872.8918
MEM 2674.281250 1610501872.9955
MEM 2674.554688 1610501873.0964
MEM 2674.828125 1610501873.2005
MEM 2674.929688 1610501873.3028
MEM 2675.214844 1610501873.4044
MEM 2675.511719 1610501873.5097
MEM 2675.757812 1610501873.6134
MEM 2676.078125 1610501873.7181
MEM 2676.496094 1610501873.8233
MEM 2678.679688 1610501873.9283
MEM 2680.703125 1610501874.0324
MEM 2681.820312 1610501874.1346
MEM 2683.773438 1610501874.2392
MEM 2685.917969 1610501874.3401
MEM 2687.609375 1610501874.4426
MEM 2690.351562 1610501874.5443
MEM 2691.949219 1610501874.6448
MEM 2693.914062 1610501874.7457
MEM 2699.253906 1610501874.8473
MEM 2681.300781 1610501874.9480
MEM 2681.605469 1610501875.0491
MEM 2679.031250 1610501875.1499
MEM 2679.316406 1610501875.2526
MEM 2679.636719 1610501875.3593
MEM 2679.890625 1610501875.4600
MEM 2680.160156 1610501875.5626
MEM 2680.433594 1610501875.6628
MEM 2680.730469 1610501875.7653
MEM 2681.347656 1610501875.8705
MEM 2682.503906 1610501875.9732
MEM 2682.726562 1610501876.0746
MEM 2683.074219 1610501876.1791
MEM 2683.425781 1610501876.2806
MEM 2683.828125 1610501876.3835
MEM 2685.683594 1610501876.4839
MEM 2687.292969 1610501876.5858
MEM 2689.140625 1610501876.6888
MEM 2690.632812 1610501876.7892
MEM 2692.492188 1610501876.8901
MEM 2694.398438 1610501876.9953
MEM 2696.753906 1610501877.0997
MEM 2698.496094 1610501877.2042
MEM 2700.929688 1610501877.3064
MEM 2702.632812 1610501877.4077
MEM 2704.253906 1610501877.5130
MEM 2705.464844 1610501877.6182
MEM 2707.234375 1610501877.7188
MEM 2708.964844 1610501877.8214
MEM 2711.246094 1610501877.9222
MEM 2687.835938 1610501878.0235
MEM 2687.628906 1610501878.1255
MEM 2687.859375 1610501878.2300
MEM 2688.136719 1610501878.3346
MEM 2688.421875 1610501878.4379
MEM 2688.691406 1610501878.5428
MEM 2688.898438 1610501878.6479
MEM 2688.921875 1610501878.7531
MEM 2689.210938 1610501878.8545
MEM 2689.527344 1610501878.9584
MEM 2689.785156 1610501879.0587
MEM 2690.164062 1610501879.1618
MEM 2690.425781 1610501879.2671
MEM 2690.597656 1610501879.3714
MEM 2690.933594 1610501879.4761
MEM 2691.136719 1610501879.5775
MEM 2692.929688 1610501879.6780
MEM 2694.429688 1610501879.7788
MEM 2697.183594 1610501879.8804
MEM 2698.917969 1610501879.9847
MEM 2700.546875 1610501880.0851
MEM 2702.699219 1610501880.1886
MEM 2703.289062 1610501880.2898
MEM 2705.144531 1610501880.3950
MEM 2707.437500 1610501880.4963
MEM 2708.957031 1610501880.5977
MEM 2712.210938 1610501880.7006
MEM 2695.992188 1610501880.8009
MEM 2696.269531 1610501880.9023
MEM 2697.125000 1610501881.0025
MEM 2697.402344 1610501881.1051
MEM 2697.679688 1610501881.2090
MEM 2696.347656 1610501881.3106
MEM 2696.628906 1610501881.4112
MEM 2696.933594 1610501881.5138
MEM 2697.246094 1610501881.6172
MEM 2697.519531 1610501881.7182
MEM 2697.859375 1610501881.8243
MEM 2698.085938 1610501881.9257
MEM 2698.269531 1610501882.0309
MEM 2698.500000 1610501882.1350
MEM 2698.761719 1610501882.2379
MEM 2699.042969 1610501882.3396
MEM 2699.843750 1610501882.4411
MEM 2702.390625 1610501882.5413
MEM 2703.722656 1610501882.6448
MEM 2706.449219 1610501882.7477
MEM 2707.777344 1610501882.8529
MEM 2709.453125 1610501882.9535
MEM 2711.683594 1610501883.0544
MEM 2713.500000 1610501883.1597
MEM 2715.871094 1610501883.2600
MEM 2718.296875 1610501883.3621
MEM 2720.535156 1610501883.4665
MEM 2724.730469 1610501883.5673
MEM 2725.394531 1610501883.6683
MEM 2726.460938 1610501883.7716
MEM 2738.476562 1610501883.8760
MEM 2711.078125 1610501883.9792
MEM 2711.460938 1610501884.0801
MEM 2711.964844 1610501884.1847
MEM 2712.207031 1610501884.2887
MEM 2712.382812 1610501884.3900
MEM 2711.714844 1610501884.4909
MEM 2711.964844 1610501884.5921
MEM 2712.242188 1610501884.6949
MEM 2711.968750 1610501884.7966
MEM 2712.230469 1610501884.8984
MEM 2712.480469 1610501885.0028
MEM 2712.750000 1610501885.1045
MEM 2713.035156 1610501885.2049
MEM 2713.179688 1610501885.3070
MEM 2713.429688 1610501885.4075
MEM 2713.707031 1610501885.5114
MEM 2714.000000 1610501885.6122
MEM 2714.257812 1610501885.7133
MEM 2714.515625 1610501885.8135
MEM 2714.714844 1610501885.9183
MEM 2714.968750 1610501886.0246
MEM 2716.632812 1610501886.1277
MEM 2718.230469 1610501886.2282
MEM 2720.718750 1610501886.3294
MEM 2723.058594 1610501886.4318
MEM 2724.792969 1610501886.5336
MEM 2732.468750 1610501886.6363
MEM 2733.734375 1610501886.7402
MEM 2733.851562 1610501886.8404
MEM 2735.250000 1610501886.9440
MEM 2737.046875 1610501887.0493
MEM 2738.945312 1610501887.1538
MEM 2740.960938 1610501887.2556
MEM 2742.468750 1610501887.3559
MEM 2744.066406 1610501887.4603
MEM 2744.726562 1610501887.5658
MEM 2762.550781 1610501887.6683
MEM 2710.843750 1610501887.7695
MEM 2711.121094 1610501887.8713
MEM 2711.390625 1610501887.9765
MEM 2711.671875 1610501888.0823
MEM 2712.417969 1610501888.1862
MEM 2712.894531 1610501888.2959
MEM 2718.496094 1610501888.4004
MEM 2715.457031 1610501888.5047
MEM 2715.753906 1610501888.6059
MEM 2716.070312 1610501888.7069
MEM 2716.320312 1610501888.8094
MEM 2716.574219 1610501888.9144
MEM 2716.867188 1610501889.0190
MEM 2717.050781 1610501889.1222
MEM 2718.070312 1610501889.2225
MEM 2717.964844 1610501889.3239
MEM 2719.867188 1610501889.4245
MEM 2721.593750 1610501889.5250
MEM 2723.617188 1610501889.6280
MEM 2725.214844 1610501889.7330
MEM 2726.441406 1610501889.8375
MEM 2728.312500 1610501889.9401
MEM 2731.601562 1610501890.0408
MEM 2732.792969 1610501890.1457
MEM 2734.910156 1610501890.2523
MEM 2736.792969 1610501890.3565
MEM 2738.707031 1610501890.4617
MEM 2739.277344 1610501890.5623
MEM 2741.066406 1610501890.6632
MEM 2742.984375 1610501890.7714
MEM 2745.578125 1610501890.8735
MEM 2747.207031 1610501890.9746
MEM 2749.433594 1610501891.0786
MEM 2755.140625 1610501891.1833
MEM 2720.742188 1610501891.2879
MEM 2719.859375 1610501891.3906
MEM 2719.738281 1610501891.4935
MEM 2714.914062 1610501891.5961
MEM 2715.183594 1610501891.6981
MEM 2715.582031 1610501891.7997
MEM 2715.816406 1610501891.9002
MEM 2716.113281 1610501892.0009
MEM 2716.390625 1610501892.1034
MEM 2716.656250 1610501892.2061
MEM 2716.906250 1610501892.3091
MEM 2717.132812 1610501892.4129
MEM 2717.351562 1610501892.5138
MEM 2717.617188 1610501892.6184
MEM 2717.925781 1610501892.7210
MEM 2720.722656 1610501892.8262
MEM 2722.425781 1610501892.9322
MEM 2724.925781 1610501893.0325
MEM 2726.355469 1610501893.1349
MEM 2728.371094 1610501893.2379
MEM 2729.292969 1610501893.3386
MEM 2731.843750 1610501893.4412
MEM 2733.648438 1610501893.5417
MEM 2735.179688 1610501893.6434
MEM 2737.445312 1610501893.7438
MEM 2739.566406 1610501893.8443
MEM 2742.257812 1610501893.9495
MEM 2743.714844 1610501894.0510
MEM 2744.718750 1610501894.1515
MEM 2758.207031 1610501894.2566
MEM 2727.234375 1610501894.3569
MEM 2727.679688 1610501894.4610
MEM 2727.917969 1610501894.5613
MEM 2728.164062 1610501894.6628
MEM 2728.347656 1610501894.7651
MEM 2730.179688 1610501894.8684
MEM 2730.070312 1610501894.9694
MEM 2730.328125 1610501895.0736
MEM 2730.902344 1610501895.1756
MEM 2731.160156 1610501895.2785
MEM 2731.441406 1610501895.3803
MEM 2731.378906 1610501895.4850
MEM 2731.671875 1610501895.5875
MEM 2731.812500 1610501895.6892
MEM 2732.128906 1610501895.7937
MEM 2732.363281 1610501895.8961
MEM 2732.671875 1610501895.9969
MEM 2733.347656 1610501896.1004
MEM 2734.789062 1610501896.2038
MEM 2739.054688 1610501896.3046
MEM 2740.343750 1610501896.4056
MEM 2740.996094 1610501896.5119
MEM 2743.351562 1610501896.6150
MEM 2744.800781 1610501896.7161
MEM 2746.726562 1610501896.8185
MEM 2748.195312 1610501896.9189
MEM 2750.449219 1610501897.0222
MEM 2752.421875 1610501897.1238
MEM 2754.609375 1610501897.2261
MEM 2755.398438 1610501897.3270
MEM 2758.597656 1610501897.4317
MEM 2760.289062 1610501897.5350
MEM 2761.867188 1610501897.6393
MEM 2768.988281 1610501897.7437
MEM 2740.457031 1610501897.8446
MEM 2740.730469 1610501897.9498
MEM 2740.976562 1610501898.0506
MEM 2741.257812 1610501898.1517
MEM 2741.468750 1610501898.2569
MEM 2741.488281 1610501898.3596
MEM 2741.730469 1610501898.4603
MEM 2742.000000 1610501898.5618
MEM 2742.257812 1610501898.6623
MEM 2742.535156 1610501898.7647
MEM 2742.832031 1610501898.8685
MEM 2743.113281 1610501898.9691
MEM 2743.277344 1610501899.0738
MEM 2743.574219 1610501899.1745
MEM 2743.156250 1610501899.2771
MEM 2743.421875 1610501899.3823
MEM 2743.703125 1610501899.4847
MEM 2744.023438 1610501899.5903
MEM 2744.324219 1610501899.6937
MEM 2746.175781 1610501899.7970
MEM 2747.859375 1610501899.8981
MEM 2749.808594 1610501899.9998
MEM 2752.351562 1610501900.1033
MEM 2753.695312 1610501900.2038
MEM 2756.078125 1610501900.3061
MEM 2757.093750 1610501900.4067
MEM 2760.265625 1610501900.5111
MEM 2760.738281 1610501900.6116
MEM 2761.945312 1610501900.7120
MEM 2765.199219 1610501900.8134
MEM 2744.273438 1610501900.9243
MEM 2745.113281 1610501901.0284
MEM 2745.382812 1610501901.1299
MEM 2745.609375 1610501901.2336
MEM 2745.757812 1610501901.3351
MEM 2746.031250 1610501901.4355
MEM 2746.195312 1610501901.5359
MEM 2746.472656 1610501901.6389
MEM 2746.734375 1610501901.7426
MEM 2746.519531 1610501901.8468
MEM 2746.792969 1610501901.9500
MEM 2747.042969 1610501902.0517
MEM 2747.292969 1610501902.1532
MEM 2746.878906 1610501902.2553
MEM 2747.183594 1610501902.3613
MEM 2747.425781 1610501902.4635
MEM 2747.714844 1610501902.5686
MEM 2748.019531 1610501902.6734
MEM 2749.417969 1610501902.7786
MEM 2751.828125 1610501902.8796
MEM 2754.308594 1610501902.9798
MEM 2755.433594 1610501903.0837
MEM 2756.765625 1610501903.1858
MEM 2761.792969 1610501903.2861
MEM 2762.507812 1610501903.3866
MEM 2763.988281 1610501903.4875
MEM 2766.789062 1610501903.5925
MEM 2768.402344 1610501903.6964
MEM 2769.171875 1610501903.8026
MEM 2771.031250 1610501903.9051
MEM 2773.308594 1610501904.0092
MEM 2775.808594 1610501904.1144
MEM 2777.910156 1610501904.2187
MEM 2779.960938 1610501904.3189
MEM 2790.121094 1610501904.4205
MEM 2756.195312 1610501904.5249
MEM 2756.429688 1610501904.6290
MEM 2754.148438 1610501904.7292
MEM 2754.480469 1610501904.8346
MEM 2754.742188 1610501904.9352
MEM 2755.023438 1610501905.0360
MEM 2755.253906 1610501905.1378
MEM 2755.550781 1610501905.2399
MEM 2755.851562 1610501905.3448
MEM 2756.019531 1610501905.4456
MEM 2756.273438 1610501905.5480
MEM 2756.492188 1610501905.6503
MEM 2756.738281 1610501905.7545
MEM 2757.000000 1610501905.8581
MEM 2757.261719 1610501905.9632
MEM 2757.550781 1610501906.0643
MEM 2758.101562 1610501906.1695
MEM 2759.812500 1610501906.2731
MEM 2762.730469 1610501906.3781
MEM 2764.675781 1610501906.4798
MEM 2765.226562 1610501906.5800
MEM 2766.660156 1610501906.6856
MEM 2768.546875 1610501906.7883
MEM 2769.867188 1610501906.8946
MEM 2771.390625 1610501906.9971
MEM 2772.941406 1610501907.0993
MEM 2774.421875 1610501907.2032
MEM 2776.882812 1610501907.3040
MEM 2778.445312 1610501907.4072
MEM 2780.644531 1610501907.5115
MEM 2782.703125 1610501907.6151
MEM 2784.609375 1610501907.7187
MEM 2788.632812 1610501907.8217
MEM 2758.769531 1610501907.9226
MEM 2756.742188 1610501908.0283
MEM 2756.976562 1610501908.1289
MEM 2757.214844 1610501908.2296
MEM 2757.500000 1610501908.3365
MEM 2757.746094 1610501908.4378
MEM 2757.894531 1610501908.5425
MEM 2758.148438 1610501908.6447
MEM 2758.648438 1610501908.7467
MEM 2758.894531 1610501908.8477
MEM 2759.066406 1610501908.9494
MEM 2759.421875 1610501909.0500
MEM 2759.636719 1610501909.1517
MEM 2759.875000 1610501909.2524
MEM 2760.136719 1610501909.3546
MEM 2760.609375 1610501909.4565
MEM 2762.722656 1610501909.5615
MEM 2764.585938 1610501909.6658
MEM 2767.285156 1610501909.7688
MEM 2768.316406 1610501909.8691
MEM 2770.335938 1610501909.9721
MEM 2773.386719 1610501910.0728
MEM 2774.863281 1610501910.1736
MEM 2776.968750 1610501910.2746
MEM 2779.089844 1610501910.3794
MEM 2781.132812 1610501910.4802
MEM 2782.980469 1610501910.5853
MEM 2784.839844 1610501910.6856
MEM 2787.359375 1610501910.7877
MEM 2792.468750 1610501910.8880
MEM 2770.316406 1610501910.9887
MEM 2770.566406 1610501911.0901
MEM 2770.843750 1610501911.1920
MEM 2771.101562 1610501911.2961
MEM 2771.351562 1610501911.3966
MEM 2771.480469 1610501911.4973
MEM 2771.414062 1610501911.5983
MEM 2770.839844 1610501911.7006
MEM 2771.136719 1610501911.8014
MEM 2771.351562 1610501911.9018
MEM 2771.664062 1610501912.0047
MEM 2771.898438 1610501912.1098
MEM 2772.308594 1610501912.2120
MEM 2773.089844 1610501912.3133
MEM 2773.304688 1610501912.4135
MEM 2773.472656 1610501912.5152
MEM 2773.277344 1610501912.6190
MEM 2773.523438 1610501912.7193
MEM 2773.871094 1610501912.8203
MEM 2775.800781 1610501912.9206
MEM 2777.496094 1610501913.0258
MEM 2779.488281 1610501913.1327
MEM 2782.484375 1610501913.2368
MEM 2784.160156 1610501913.3382
MEM 2785.996094 1610501913.4422
MEM 2787.187500 1610501913.5437
MEM 2789.019531 1610501913.6571
MEM 2791.253906 1610501913.7591
MEM 2792.953125 1610501913.8631
MEM 2807.441406 1610501913.9665
MEM 2774.554688 1610501914.0690
MEM 2774.785156 1610501914.1697
MEM 2775.066406 1610501914.2772
MEM 2775.304688 1610501914.3793
MEM 2775.847656 1610501914.4821
MEM 2775.867188 1610501914.5891
MEM 2776.117188 1610501914.6893
MEM 2776.382812 1610501914.7908
MEM 2776.675781 1610501914.8974
MEM 2776.867188 1610501914.9980
MEM 2777.160156 1610501915.0998
MEM 2777.550781 1610501915.2025
MEM 2777.808594 1610501915.3039
MEM 2777.980469 1610501915.4079
MEM 2778.238281 1610501915.5095
MEM 2778.496094 1610501915.6139
MEM 2778.851562 1610501915.7168
MEM 2780.007812 1610501915.8194
MEM 2781.617188 1610501915.9198
MEM 2783.300781 1610501916.0211
MEM 2785.222656 1610501916.1243
MEM 2786.808594 1610501916.2267
MEM 2788.457031 1610501916.3277
MEM 2790.960938 1610501916.4286
MEM 2793.292969 1610501916.5298
MEM 2795.511719 1610501916.6337
MEM 2797.878906 1610501916.7359
MEM 2799.164062 1610501916.8367
MEM 2801.503906 1610501916.9406
MEM 2803.468750 1610501917.0456
MEM 2805.082031 1610501917.1487
MEM 2806.453125 1610501917.2564
MEM 2818.644531 1610501917.3613
MEM 2787.718750 1610501917.4620
MEM 2787.976562 1610501917.5625
MEM 2788.222656 1610501917.6628
MEM 2788.457031 1610501917.7637
MEM 2788.785156 1610501917.8689
MEM 2789.054688 1610501917.9741
MEM 2789.332031 1610501918.0748
MEM 2789.609375 1610501918.1765
MEM 2789.507812 1610501918.2768
MEM 2789.382812 1610501918.3794
MEM 2789.593750 1610501918.4816
MEM 2789.886719 1610501918.5849
MEM 2790.156250 1610501918.6858
MEM 2790.437500 1610501918.7924
MEM 2790.707031 1610501918.8965
MEM 2791.156250 1610501919.0003
MEM 2791.359375 1610501919.1019
MEM 2791.625000 1610501919.2024
MEM 2791.882812 1610501919.3072
MEM 2792.148438 1610501919.4114
MEM 2793.582031 1610501919.5159
MEM 2795.449219 1610501919.6283
MEM 2797.472656 1610501919.7287
MEM 2800.250000 1610501919.8327
MEM 2802.289062 1610501919.9332
MEM 2803.386719 1610501920.0354
MEM 2805.914062 1610501920.1384
MEM 2807.925781 1610501920.2418
MEM 2810.222656 1610501920.3458
MEM 2812.328125 1610501920.4464
MEM 2815.515625 1610501920.5493
MEM 2816.156250 1610501920.6535
MEM 2822.429688 1610501920.7580
MEM 2793.460938 1610501920.8613
MEM 2793.902344 1610501920.9658
MEM 2794.218750 1610501921.0690
MEM 2794.316406 1610501921.1704
MEM 2794.644531 1610501921.2738
MEM 2794.828125 1610501921.3742
MEM 2795.078125 1610501921.4749
MEM 2795.335938 1610501921.5778
MEM 2795.476562 1610501921.6790
MEM 2795.734375 1610501921.7823
MEM 2796.003906 1610501921.8855
MEM 2796.539062 1610501921.9866
MEM 2796.750000 1610501922.0871
MEM 2797.089844 1610501922.1924
MEM 2797.335938 1610501922.2931
MEM 2797.554688 1610501922.3948
MEM 2797.808594 1610501922.4965
MEM 2797.941406 1610501922.5989
MEM 2798.210938 1610501922.7005
MEM 2798.800781 1610501922.8019
MEM 2801.125000 1610501922.9063
MEM 2803.207031 1610501923.0110
MEM 2805.593750 1610501923.1149
MEM 2807.863281 1610501923.2192
MEM 2809.750000 1610501923.3221
MEM 2809.148438 1610501923.4274
MEM 2776.035156 1610501923.5349
MEM 2774.742188 1610501923.6356
MEM 2774.511719 1610501923.7376
MEM 2748.820312 1610501923.8413
MEM 2738.191406 1610501923.9420
MEM 2735.335938 1610501924.0462
MEM 2690.382812 1610501924.1492
MEM 2690.628906 1610501924.2509
MEM 2690.921875 1610501924.3512
MEM 2691.175781 1610501924.4539
MEM 2691.476562 1610501924.5566
MEM 2691.746094 1610501924.6570
MEM 2691.437500 1610501924.7623
MEM 2691.722656 1610501924.8751
MEM 2692.003906 1610501924.9807
MEM 2692.316406 1610501925.0843
MEM 2692.582031 1610501925.1891
MEM 2692.835938 1610501925.2896
MEM 2693.039062 1610501925.3923
MEM 2693.289062 1610501925.4965
MEM 2693.406250 1610501925.5990
MEM 2693.804688 1610501925.7005
MEM 2694.035156 1610501925.8009
MEM 2694.257812 1610501925.9016
MEM 2694.500000 1610501926.0041
MEM 2695.671875 1610501926.1082
MEM 2697.167969 1610501926.2085
MEM 2699.589844 1610501926.3087
MEM 2701.953125 1610501926.4121
MEM 2702.355469 1610501926.5151
MEM 2703.703125 1610501926.6191
MEM 2705.238281 1610501926.7220
MEM 2707.589844 1610501926.8252
MEM 2709.902344 1610501926.9254
MEM 2711.632812 1610501927.0265
MEM 2715.785156 1610501927.1314
MEM 2690.316406 1610501927.2356
MEM 2690.617188 1610501927.3360
MEM 2690.902344 1610501927.4412
MEM 2689.035156 1610501927.5420
MEM 2689.300781 1610501927.6458
MEM 2689.519531 1610501927.7463
MEM 2689.761719 1610501927.8467
MEM 2689.996094 1610501927.9503
MEM 2674.835938 1610501928.0516
MEM 2672.289062 1610501928.1544
MEM 2672.527344 1610501928.2623
MEM 2672.660156 1610501928.3632
MEM 2672.882812 1610501928.4678
MEM 2670.933594 1610501928.5709
MEM 2654.156250 1610501928.6756
MEM 2654.390625 1610501928.7759
MEM 2654.523438 1610501928.8761
MEM 2654.785156 1610501928.9768
MEM 2654.984375 1610501929.0772
MEM 2655.742188 1610501929.1786
MEM 2657.343750 1610501929.2800
MEM 2659.316406 1610501929.3835
MEM 2660.082031 1610501929.4857
MEM 2661.500000 1610501929.5874
MEM 2663.191406 1610501929.6893
MEM 2665.929688 1610501929.7903
MEM 2667.394531 1610501929.8927
MEM 2669.503906 1610501929.9969
MEM 2670.746094 1610501930.0975
MEM 2672.546875 1610501930.1980
MEM 2674.441406 1610501930.3004
MEM 2676.828125 1610501930.4022
MEM 2683.734375 1610501930.5036
MEM 2658.492188 1610501930.6045
MEM 2658.695312 1610501930.7048
MEM 2658.937500 1610501930.8057
MEM 2659.167969 1610501930.9092
MEM 2659.417969 1610501931.0095
MEM 2659.816406 1610501931.1147
MEM 2660.046875 1610501931.2151
MEM 2660.281250 1610501931.3192
MEM 2660.531250 1610501931.4243
MEM 2660.769531 1610501931.5282
MEM 2660.992188 1610501931.6322
MEM 2661.265625 1610501931.7357
