CMDLINE /Users/jonatas/projects/github/huge-dataset-training/venv/bin/python main.py
MEM 289.500000 1610555922.1103
MEM 289.574219 1610555922.2155
MEM 289.652344 1610555922.3205
MEM 289.722656 1610555922.4208
MEM 289.796875 1610555922.5246
MEM 289.867188 1610555922.6277
MEM 289.941406 1610555922.7305
MEM 290.019531 1610555922.8347
MEM 290.093750 1610555922.9362
MEM 290.167969 1610555923.0406
MEM 290.203125 1610555923.1431
MEM 290.210938 1610555923.2483
MEM 289.347656 1610555923.3522
MEM 289.417969 1610555923.4542
MEM 289.492188 1610555923.5580
MEM 289.562500 1610555923.6582
MEM 289.636719 1610555923.7622
MEM 289.714844 1610555923.8660
MEM 289.789062 1610555923.9703
MEM 289.863281 1610555924.0731
MEM 289.941406 1610555924.1764
MEM 290.007812 1610555924.2766
MEM 290.085938 1610555924.3818
MEM 290.156250 1610555924.4829
MEM 290.304688 1610555924.5840
MEM 290.453125 1610555924.6842
MEM 289.605469 1610555924.7845
MEM 289.679688 1610555924.8890
MEM 289.746094 1610555924.9914
MEM 289.804688 1610555925.0928
MEM 289.863281 1610555925.1976
MEM 289.925781 1610555925.3013
MEM 289.996094 1610555925.4015
MEM 290.066406 1610555925.5068
MEM 290.113281 1610555925.6103
MEM 290.113281 1610555925.7109
MEM 290.148438 1610555925.8111
MEM 290.214844 1610555925.9161
MEM 290.281250 1610555926.0178
MEM 290.343750 1610555926.1181
MEM 290.636719 1610555926.2184
MEM 290.703125 1610555926.3226
MEM 289.789062 1610555926.4247
MEM 289.847656 1610555926.5256
MEM 289.902344 1610555926.6259
MEM 289.960938 1610555926.7278
MEM 290.027344 1610555926.8282
MEM 290.093750 1610555926.9285
MEM 290.164062 1610555927.0328
MEM 290.230469 1610555927.1335
MEM 290.296875 1610555927.2342
MEM 290.363281 1610555927.3364
MEM 290.433594 1610555927.4413
MEM 290.500000 1610555927.5430
MEM 290.566406 1610555927.6434
MEM 290.628906 1610555927.7440
MEM 290.695312 1610555927.8443
MEM 289.875000 1610555927.9447
MEM 289.843750 1610555928.0449
MEM 289.910156 1610555928.1476
MEM 289.972656 1610555928.2513
MEM 289.972656 1610555928.3523
MEM 288.816406 1610555928.4530
MEM 288.882812 1610555928.5533
MEM 288.953125 1610555928.6568
MEM 289.023438 1610555928.7599
MEM 289.089844 1610555928.8611
MEM 289.160156 1610555928.9655
MEM 289.226562 1610555929.0697
MEM 289.296875 1610555929.1705
MEM 289.363281 1610555929.2709
MEM 289.429688 1610555929.3744
MEM 289.507812 1610555929.4780
MEM 289.652344 1610555929.5782
MEM 288.734375 1610555929.6788
MEM 288.804688 1610555929.7816
MEM 288.871094 1610555929.8851
MEM 288.941406 1610555929.9864
MEM 289.007812 1610555930.0867
MEM 289.078125 1610555930.1910
MEM 289.148438 1610555930.2916
MEM 289.214844 1610555930.3921
MEM 289.285156 1610555930.4970
MEM 289.351562 1610555930.6014
MEM 289.414062 1610555930.7020
MEM 289.472656 1610555930.8031
MEM 289.476562 1610555930.9035
MEM 289.488281 1610555931.0038
MEM 289.554688 1610555931.1043
MEM 289.636719 1610555931.2077
MEM 289.792969 1610555931.3083
MEM 288.464844 1610555931.4119
MEM 288.531250 1610555931.5124
MEM 288.601562 1610555931.6133
MEM 288.671875 1610555931.7178
MEM 288.738281 1610555931.8196
MEM 288.808594 1610555931.9208
MEM 288.875000 1610555932.0212
MEM 288.941406 1610555932.1215
MEM 289.011719 1610555932.2237
MEM 289.082031 1610555932.3279
MEM 289.148438 1610555932.4290
MEM 289.218750 1610555932.5325
MEM 289.320312 1610555932.6364
MEM 289.558594 1610555932.7368
MEM 288.566406 1610555932.8382
MEM 288.632812 1610555932.9385
MEM 288.699219 1610555933.0387
MEM 288.769531 1610555933.1423
MEM 288.835938 1610555933.2447
MEM 288.902344 1610555933.3452
MEM 288.968750 1610555933.4484
MEM 288.980469 1610555933.5531
MEM 289.000000 1610555933.6554
MEM 289.070312 1610555933.7596
MEM 289.140625 1610555933.8635
MEM 289.210938 1610555933.9638
MEM 289.281250 1610555934.0680
MEM 289.351562 1610555934.1713
MEM 289.644531 1610555934.2735
MEM 289.710938 1610555934.3757
MEM 288.816406 1610555934.4795
MEM 288.886719 1610555934.5829
MEM 288.957031 1610555934.6881
MEM 289.027344 1610555934.7895
MEM 289.093750 1610555934.8903
MEM 289.164062 1610555934.9909
MEM 289.234375 1610555935.0912
MEM 289.300781 1610555935.1947
MEM 289.375000 1610555935.2984
MEM 289.441406 1610555935.4016
MEM 289.507812 1610555935.5026
MEM 289.582031 1610555935.6061
MEM 289.652344 1610555935.7101
MEM 289.718750 1610555935.8109
MEM 288.820312 1610555935.9152
MEM 288.890625 1610555936.0180
MEM 288.890625 1610555936.1200
MEM 286.914062 1610555936.2215
MEM 286.980469 1610555936.3239
MEM 287.046875 1610555936.4241
MEM 287.109375 1610555936.5249
MEM 287.164062 1610555936.6281
MEM 287.230469 1610555936.7283
MEM 287.300781 1610555936.8318
MEM 287.367188 1610555936.9323
MEM 287.433594 1610555937.0329
MEM 287.500000 1610555937.1331
MEM 287.566406 1610555937.2354
MEM 288.082031 1610555937.3380
MEM 288.664062 1610555937.4382
MEM 289.269531 1610555937.5385
MEM 288.656250 1610555937.6425
MEM 288.722656 1610555937.7463
MEM 288.812500 1610555937.8514
MEM 288.878906 1610555937.9516
MEM 288.949219 1610555938.0548
MEM 289.019531 1610555938.1600
MEM 289.089844 1610555938.2641
MEM 289.156250 1610555938.3644
MEM 289.222656 1610555938.4648
MEM 289.289062 1610555938.5680
MEM 289.324219 1610555938.6715
MEM 289.324219 1610555938.7744
MEM 288.382812 1610555938.8760
MEM 288.449219 1610555938.9770
MEM 288.519531 1610555939.0808
MEM 289.070312 1610555939.1821
MEM 288.089844 1610555939.2842
MEM 288.160156 1610555939.3865
MEM 288.226562 1610555939.4894
MEM 288.296875 1610555939.5900
MEM 288.457031 1610555939.6903
MEM 288.523438 1610555939.7910
MEM 288.593750 1610555939.8929
MEM 288.664062 1610555939.9952
MEM 288.730469 1610555940.0977
MEM 288.808594 1610555940.2016
MEM 288.992188 1610555940.3059
MEM 289.214844 1610555940.4067
MEM 289.406250 1610555940.5071
MEM 289.636719 1610555940.6075
MEM 289.746094 1610555940.7121
MEM 288.597656 1610555940.8140
MEM 288.667969 1610555940.9181
MEM 288.734375 1610555941.0186
MEM 288.804688 1610555941.1228
MEM 288.839844 1610555941.2277
MEM 288.843750 1610555941.3305
MEM 288.906250 1610555941.4352
MEM 288.976562 1610555941.5392
MEM 289.042969 1610555941.6395
MEM 289.113281 1610555941.7422
MEM 289.183594 1610555941.8432
MEM 289.253906 1610555941.9456
MEM 289.546875 1610555942.0470
MEM 289.722656 1610555942.1481
MEM 289.855469 1610555942.2496
MEM 288.988281 1610555942.3530
MEM 289.054688 1610555942.4556
MEM 289.117188 1610555942.5562
MEM 289.183594 1610555942.6569
MEM 289.253906 1610555942.7590
MEM 289.320312 1610555942.8596
MEM 289.390625 1610555942.9603
MEM 289.460938 1610555943.0641
MEM 289.523438 1610555943.1681
MEM 289.589844 1610555943.2695
MEM 289.660156 1610555943.3737
MEM 289.730469 1610555943.4771
MEM 289.800781 1610555943.5808
MEM 289.871094 1610555943.6843
MEM 289.890625 1610555943.7887
MEM 289.898438 1610555943.8923
MEM 288.734375 1610555943.9975
MEM 288.804688 1610555944.1016
MEM 288.871094 1610555944.2056
MEM 288.937500 1610555944.3059
MEM 289.003906 1610555944.4064
MEM 289.070312 1610555944.5092
MEM 289.144531 1610555944.6142
MEM 289.210938 1610555944.7193
MEM 289.281250 1610555944.8222
MEM 289.347656 1610555944.9226
MEM 289.414062 1610555945.0228
MEM 289.480469 1610555945.1243
MEM 289.546875 1610555945.2276
MEM 289.617188 1610555945.3283
MEM 289.691406 1610555945.4308
MEM 288.367188 1610555945.5311
MEM 288.433594 1610555945.6353
MEM 288.500000 1610555945.7392
MEM 288.570312 1610555945.8398
MEM 288.636719 1610555945.9402
MEM 288.703125 1610555946.0405
MEM 288.769531 1610555946.1413
MEM 288.835938 1610555946.2425
MEM 288.890625 1610555946.3476
MEM 288.890625 1610555946.4522
MEM 288.902344 1610555946.5557
MEM 289.007812 1610555946.6558
MEM 289.132812 1610555946.7585
MEM 289.214844 1610555946.8605
MEM 289.402344 1610555946.9650
MEM 289.687500 1610555947.0693
MEM 289.828125 1610555947.1736
MEM 288.550781 1610555947.2739
MEM 288.617188 1610555947.3744
MEM 288.679688 1610555947.4746
MEM 288.746094 1610555947.5751
MEM 288.808594 1610555947.6758
MEM 288.878906 1610555947.7766
MEM 288.945312 1610555947.8809
MEM 289.011719 1610555947.9819
MEM 289.078125 1610555948.0826
MEM 289.144531 1610555948.1830
MEM 289.210938 1610555948.2846
MEM 289.304688 1610555948.3875
MEM 289.441406 1610555948.4884
MEM 289.593750 1610555948.5919
MEM 289.738281 1610555948.6922
MEM 288.652344 1610555948.7971
MEM 288.718750 1610555948.9017
MEM 288.785156 1610555949.0021
MEM 288.824219 1610555949.1025
MEM 288.824219 1610555949.2029
MEM 287.875000 1610555949.3076
MEM 287.941406 1610555949.4080
MEM 288.003906 1610555949.5086
MEM 288.074219 1610555949.6137
MEM 288.144531 1610555949.7153
MEM 288.210938 1610555949.8182
MEM 288.324219 1610555949.9185
MEM 288.519531 1610555950.0191
MEM 288.679688 1610555950.1222
MEM 288.832031 1610555950.2264
MEM 289.296875 1610555950.3305
MEM 288.511719 1610555950.4318
MEM 288.570312 1610555950.5321
MEM 288.636719 1610555950.6344
MEM 288.703125 1610555950.7348
MEM 288.769531 1610555950.8351
MEM 288.832031 1610555950.9356
MEM 288.898438 1610555951.0358
MEM 288.964844 1610555951.1400
MEM 289.031250 1610555951.2403
MEM 289.097656 1610555951.3407
MEM 289.164062 1610555951.4423
MEM 289.230469 1610555951.5471
MEM 289.328125 1610555951.6517
MEM 289.332031 1610555951.7547
MEM 289.367188 1610555951.8550
MEM 289.464844 1610555951.9553
MEM 289.578125 1610555952.0557
MEM 288.375000 1610555952.1593
MEM 288.421875 1610555952.2597
MEM 288.472656 1610555952.3638
MEM 288.511719 1610555952.4694
MEM 288.550781 1610555952.5699
MEM 288.597656 1610555952.6701
MEM 288.652344 1610555952.7708
MEM 288.703125 1610555952.8729
MEM 288.839844 1610555952.9757
MEM 288.890625 1610555953.0766
MEM 288.945312 1610555953.1770
MEM 289.000000 1610555953.2800
MEM 289.054688 1610555953.3815
MEM 289.109375 1610555953.4819
MEM 289.179688 1610555953.5847
MEM 289.320312 1610555953.6868
MEM 289.433594 1610555953.7876
MEM 289.609375 1610555953.8916
MEM 289.820312 1610555953.9922
MEM 288.980469 1610555954.0925
MEM 289.035156 1610555954.1965
MEM 289.089844 1610555954.2967
MEM 289.148438 1610555954.4017
MEM 289.207031 1610555954.5035
MEM 289.261719 1610555954.6067
MEM 289.324219 1610555954.7090
MEM 289.378906 1610555954.8131
MEM 289.406250 1610555954.9183
MEM 289.410156 1610555955.0215
MEM 289.468750 1610555955.1256
MEM 289.527344 1610555955.2292
MEM 289.585938 1610555955.3296
MEM 289.640625 1610555955.4300
MEM 289.699219 1610555955.5307
MEM 289.761719 1610555955.6316
MEM 289.816406 1610555955.7329
MEM 290.101562 1610555955.8344
MEM 290.160156 1610555955.9360
MEM 289.238281 1610555956.0368
MEM 289.300781 1610555956.1405
MEM 289.359375 1610555956.2407
MEM 289.421875 1610555956.3448
MEM 289.476562 1610555956.4466
MEM 289.535156 1610555956.5518
MEM 289.597656 1610555956.6526
MEM 289.660156 1610555956.7553
MEM 289.730469 1610555956.8555
MEM 289.804688 1610555956.9593
MEM 289.871094 1610555957.0595
MEM 289.945312 1610555957.1634
MEM 290.023438 1610555957.2683
MEM 290.101562 1610555957.3728
MEM 289.195312 1610555957.4769
MEM 289.261719 1610555957.5783
MEM 289.265625 1610555957.6821
MEM 287.546875 1610555957.7825
MEM 287.632812 1610555957.8877
MEM 287.714844 1610555957.9923
MEM 287.781250 1610555958.0967
MEM 287.851562 1610555958.2019
MEM 287.925781 1610555958.3069
MEM 288.000000 1610555958.4076
MEM 288.070312 1610555958.5078
MEM 288.144531 1610555958.6108
MEM 288.218750 1610555958.7128
MEM 289.050781 1610555958.8138
MEM 289.804688 1610555958.9155
MEM 288.804688 1610555959.0183
MEM 288.886719 1610555959.1212
MEM 288.988281 1610555959.2252
MEM 289.070312 1610555959.3282
MEM 289.144531 1610555959.4291
MEM 289.214844 1610555959.5343
MEM 289.289062 1610555959.6395
MEM 289.359375 1610555959.7422
MEM 289.437500 1610555959.8448
MEM 289.468750 1610555959.9501
MEM 288.230469 1610555960.0519
MEM 288.312500 1610555960.1571
MEM 288.382812 1610555960.2592
MEM 288.992188 1610555960.3638
MEM 288.562500 1610555960.4698
MEM 288.644531 1610555960.5751
MEM 288.722656 1610555960.6765
MEM 288.843750 1610555960.7770
MEM 288.984375 1610555960.8806
MEM 289.066406 1610555960.9858
MEM 289.148438 1610555961.0905
MEM 289.226562 1610555961.1939
MEM 289.304688 1610555961.2945
MEM 289.386719 1610555961.3955
MEM 289.464844 1610555961.4971
MEM 289.539062 1610555961.5995
MEM 289.937500 1610555961.6998
MEM 289.046875 1610555961.8005
MEM 289.121094 1610555961.9057
MEM 289.191406 1610555962.0065
MEM 289.261719 1610555962.1095
MEM 289.292969 1610555962.2135
MEM 289.054688 1610555962.3184
MEM 289.128906 1610555962.4199
MEM 289.199219 1610555962.5201
MEM 289.265625 1610555962.6204
MEM 289.335938 1610555962.7208
MEM 289.414062 1610555962.8260
MEM 289.710938 1610555962.9301
MEM 289.785156 1610555963.0319
MEM 289.867188 1610555963.1339
MEM 290.078125 1610555963.2383
MEM 289.199219 1610555963.3436
MEM 289.277344 1610555963.4456
MEM 289.355469 1610555963.5491
MEM 289.429688 1610555963.6519
MEM 289.503906 1610555963.7550
MEM 289.574219 1610555963.8554
MEM 289.652344 1610555963.9606
MEM 289.734375 1610555964.0638
MEM 289.816406 1610555964.1687
MEM 289.886719 1610555964.2714
MEM 289.968750 1610555964.3765
MEM 290.050781 1610555964.4805
MEM 290.054688 1610555964.5832
MEM 290.171875 1610555964.6836
MEM 289.292969 1610555964.7888
MEM 289.375000 1610555964.8912
MEM 289.457031 1610555964.9956
MEM 289.535156 1610555965.1001
MEM 289.613281 1610555965.2020
MEM 289.695312 1610555965.3071
MEM 289.777344 1610555965.4118
MEM 289.855469 1610555965.5144
MEM 289.937500 1610555965.6184
MEM 290.019531 1610555965.7209
MEM 290.144531 1610555965.8261
MEM 290.363281 1610555965.9272
MEM 289.046875 1610555966.0296
MEM 289.128906 1610555966.1343
MEM 289.210938 1610555966.2395
MEM 289.292969 1610555966.3434
MEM 289.375000 1610555966.4479
MEM 289.453125 1610555966.5495
MEM 289.535156 1610555966.6520
MEM 289.597656 1610555966.7572
MEM 289.640625 1610555966.8616
MEM 289.718750 1610555966.9647
MEM 289.812500 1610555967.0685
MEM 290.121094 1610555967.1737
MEM 290.441406 1610555967.2741
MEM 290.667969 1610555967.3793
MEM 289.515625 1610555967.4828
MEM 289.597656 1610555967.5847
MEM 289.679688 1610555967.6865
MEM 289.757812 1610555967.7899
MEM 289.839844 1610555967.8926
MEM 289.921875 1610555967.9957
MEM 290.003906 1610555968.0994
MEM 290.082031 1610555968.2025
MEM 290.167969 1610555968.3066
MEM 290.480469 1610555968.4117
MEM 290.562500 1610555968.5162
MEM 290.640625 1610555968.6166
MEM 289.757812 1610555968.7204
MEM 289.835938 1610555968.8209
MEM 289.910156 1610555968.9212
MEM 289.910156 1610555969.0266
MEM 289.210938 1610555969.1277
MEM 289.292969 1610555969.2327
MEM 289.371094 1610555969.3330
MEM 289.457031 1610555969.4379
MEM 289.531250 1610555969.5385
MEM 289.617188 1610555969.6412
MEM 289.707031 1610555969.7419
MEM 289.992188 1610555969.8456
MEM 290.066406 1610555969.9496
MEM 290.312500 1610555970.0520
MEM 289.644531 1610555970.1552
MEM 289.718750 1610555970.2560
MEM 289.792969 1610555970.3590
MEM 289.867188 1610555970.4637
MEM 289.941406 1610555970.5685
MEM 290.011719 1610555970.6727
MEM 290.082031 1610555970.7743
MEM 290.156250 1610555970.8796
MEM 290.230469 1610555970.9842
MEM 290.304688 1610555971.0870
MEM 290.375000 1610555971.1914
MEM 290.410156 1610555971.2926
MEM 290.417969 1610555971.3952
MEM 290.492188 1610555971.4990
MEM 290.566406 1610555971.6020
MEM 289.656250 1610555971.7048
MEM 289.726562 1610555971.8087
MEM 289.804688 1610555971.9138
MEM 289.886719 1610555972.0154
MEM 289.964844 1610555972.1186
MEM 290.128906 1610555972.2204
MEM 290.203125 1610555972.3213
MEM 290.285156 1610555972.4264
MEM 290.363281 1610555972.5268
MEM 290.445312 1610555972.6278
MEM 290.527344 1610555972.7330
MEM 290.605469 1610555972.8342
MEM 289.726562 1610555972.9385
MEM 289.800781 1610555973.0415
MEM 289.878906 1610555973.1425
MEM 289.960938 1610555973.2477
MEM 290.042969 1610555973.3520
MEM 290.125000 1610555973.4523
MEM 290.164062 1610555973.5556
MEM 290.167969 1610555973.6577
MEM 290.242188 1610555973.7593
MEM 290.320312 1610555973.8643
MEM 290.406250 1610555973.9687
MEM 290.488281 1610555974.0739
MEM 290.800781 1610555974.1762
MEM 290.878906 1610555974.2768
MEM 289.714844 1610555974.3799
MEM 289.781250 1610555974.4802
MEM 289.855469 1610555974.5842
MEM 289.933594 1610555974.6895
MEM 290.003906 1610555974.7920
MEM 290.070312 1610555974.8924
MEM 290.140625 1610555974.9964
MEM 290.214844 1610555975.1007
MEM 290.285156 1610555975.2022
MEM 290.355469 1610555975.3033
MEM 290.433594 1610555975.4085
MEM 290.503906 1610555975.5131
MEM 290.582031 1610555975.6137
MEM 290.664062 1610555975.7163
MEM 289.773438 1610555975.8198
MEM 289.796875 1610555975.9229
MEM 288.062500 1610555976.0272
MEM 288.136719 1610555976.1278
MEM 288.210938 1610555976.2309
MEM 288.285156 1610555976.3359
MEM 288.585938 1610555976.4365
MEM 288.656250 1610555976.5396
MEM 288.726562 1610555976.6400
MEM 288.796875 1610555976.7402
MEM 288.875000 1610555976.8452
MEM 288.957031 1610555976.9476
MEM 289.484375 1610555977.0522
MEM 290.292969 1610555977.1545
MEM 289.847656 1610555977.2557
MEM 289.917969 1610555977.3571
MEM 290.007812 1610555977.4585
MEM 290.078125 1610555977.5606
MEM 290.156250 1610555977.6651
MEM 290.226562 1610555977.7696
MEM 290.296875 1610555977.8700
MEM 290.371094 1610555977.9743
MEM 290.445312 1610555978.0786
MEM 290.515625 1610555978.1821
MEM 290.539062 1610555978.2865
MEM 289.804688 1610555978.3902
MEM 289.882812 1610555978.4948
MEM 289.964844 1610555978.5999
MEM 290.117188 1610555978.7022
MEM 289.531250 1610555978.8026
MEM 289.601562 1610555978.9064
MEM 289.675781 1610555979.0109
MEM 289.757812 1610555979.1123
MEM 289.933594 1610555979.2165
MEM 290.011719 1610555979.3190
MEM 290.089844 1610555979.4227
MEM 290.164062 1610555979.5253
MEM 290.246094 1610555979.6261
MEM 290.328125 1610555979.7312
MEM 290.406250 1610555979.8334
MEM 290.484375 1610555979.9365
MEM 290.710938 1610555980.0403
MEM 289.929688 1610555980.1436
MEM 290.011719 1610555980.2481
MEM 290.089844 1610555980.3522
MEM 290.171875 1610555980.4568
MEM 290.187500 1610555980.5619
MEM 289.968750 1610555980.6669
MEM 290.042969 1610555980.7719
MEM 290.113281 1610555980.8722
MEM 290.187500 1610555980.9772
MEM 290.257812 1610555981.0795
MEM 290.335938 1610555981.1839
MEM 290.644531 1610555981.2888
MEM 290.722656 1610555981.3923
MEM 290.898438 1610555981.4927
MEM 289.296875 1610555981.5971
MEM 289.378906 1610555981.7023
MEM 289.457031 1610555981.8046
MEM 289.531250 1610555981.9085
MEM 289.601562 1610555982.0109
MEM 289.671875 1610555982.1133
MEM 289.746094 1610555982.2172
MEM 289.820312 1610555982.3222
MEM 289.902344 1610555982.4235
MEM 289.980469 1610555982.5286
MEM 290.062500 1610555982.6315
MEM 290.144531 1610555982.7367
MEM 290.175781 1610555982.8400
MEM 290.179688 1610555982.9403
MEM 289.304688 1610555983.0451
MEM 289.378906 1610555983.1502
MEM 289.460938 1610555983.2523
MEM 289.542969 1610555983.3550
MEM 289.625000 1610555983.4601
MEM 289.703125 1610555983.5636
MEM 289.789062 1610555983.6687
MEM 289.871094 1610555983.7717
MEM 289.949219 1610555983.8719
MEM 290.035156 1610555983.9770
MEM 290.117188 1610555984.0820
MEM 290.191406 1610555984.1841
MEM 290.257812 1610555984.2881
MEM 289.363281 1610555984.3928
MEM 289.433594 1610555984.4931
MEM 289.507812 1610555984.5982
MEM 289.582031 1610555984.7023
MEM 289.652344 1610555984.8054
MEM 289.722656 1610555984.9059
MEM 289.792969 1610555985.0062
MEM 289.863281 1610555985.1071
MEM 289.878906 1610555985.2102
MEM 289.902344 1610555985.3131
MEM 289.968750 1610555985.4149
MEM 290.042969 1610555985.5189
MEM 290.121094 1610555985.6237
MEM 290.589844 1610555985.7242
MEM 290.757812 1610555985.8273
MEM 289.855469 1610555985.9316
MEM 289.917969 1610555986.0320
MEM 289.984375 1610555986.1355
MEM 290.050781 1610555986.2398
MEM 290.113281 1610555986.3401
MEM 290.167969 1610555986.4406
MEM 290.226562 1610555986.5438
MEM 290.289062 1610555986.6441
MEM 290.359375 1610555986.7454
MEM 290.425781 1610555986.8468
MEM 290.492188 1610555986.9472
MEM 290.562500 1610555987.0523
MEM 290.628906 1610555987.1525
MEM 290.695312 1610555987.2530
MEM 290.761719 1610555987.3540
MEM 289.843750 1610555987.4574
MEM 289.910156 1610555987.5605
MEM 289.980469 1610555987.6649
MEM 290.027344 1610555987.7690
MEM 290.027344 1610555987.8729
MEM 289.828125 1610555987.9771
MEM 289.890625 1610555988.0784
MEM 289.957031 1610555988.1803
MEM 290.023438 1610555988.2806
MEM 290.089844 1610555988.3809
MEM 290.156250 1610555988.4816
MEM 290.222656 1610555988.5840
MEM 290.289062 1610555988.6877
MEM 290.359375 1610555988.7927
MEM 290.429688 1610555988.8964
MEM 290.496094 1610555988.9982
MEM 289.593750 1610555989.1024
MEM 289.648438 1610555989.2061
MEM 289.710938 1610555989.3103
MEM 289.769531 1610555989.4106
MEM 289.828125 1610555989.5111
MEM 289.878906 1610555989.6127
MEM 289.921875 1610555989.7132
MEM 289.984375 1610555989.8154
MEM 290.042969 1610555989.9161
MEM 290.105469 1610555990.0183
MEM 290.167969 1610555990.1189
MEM 290.230469 1610555990.2232
MEM 290.292969 1610555990.3271
MEM 290.355469 1610555990.4300
MEM 290.382812 1610555990.5305
MEM 290.382812 1610555990.6314
MEM 290.433594 1610555990.7331
MEM 290.492188 1610555990.8333
MEM 290.554688 1610555990.9340
MEM 289.632812 1610555991.0345
MEM 289.695312 1610555991.1362
MEM 289.757812 1610555991.2370
MEM 289.824219 1610555991.3373
MEM 289.890625 1610555991.4415
MEM 289.953125 1610555991.5421
MEM 290.015625 1610555991.6425
MEM 290.078125 1610555991.7433
MEM 290.140625 1610555991.8436
MEM 290.199219 1610555991.9438
MEM 290.261719 1610555992.0464
MEM 290.324219 1610555992.1471
MEM 290.382812 1610555992.2475
MEM 290.445312 1610555992.3525
MEM 290.507812 1610555992.4528
MEM 289.644531 1610555992.5538
MEM 289.667969 1610555992.6543
MEM 289.730469 1610555992.7548
MEM 289.792969 1610555992.8600
MEM 289.855469 1610555992.9616
MEM 289.917969 1610555993.0662
MEM 289.980469 1610555993.1708
MEM 290.042969 1610555993.2750
MEM 290.054688 1610555993.3755
MEM 290.066406 1610555993.4784
MEM 290.125000 1610555993.5798
MEM 290.187500 1610555993.6806
MEM 290.250000 1610555993.7833
MEM 290.308594 1610555993.8838
MEM 290.371094 1610555993.9873
MEM 290.437500 1610555994.0913
MEM 290.710938 1610555994.1934
MEM 290.781250 1610555994.2968
MEM 289.601562 1610555994.3975
MEM 289.660156 1610555994.5025
MEM 289.718750 1610555994.6035
MEM 289.777344 1610555994.7053
MEM 289.832031 1610555994.8095
MEM 289.886719 1610555994.9100
MEM 289.941406 1610555995.0104
MEM 289.996094 1610555995.1108
MEM 290.050781 1610555995.2124
MEM 290.109375 1610555995.3132
MEM 290.167969 1610555995.4184
MEM 290.226562 1610555995.5190
MEM 290.285156 1610555995.6193
MEM 290.343750 1610555995.7198
MEM 290.402344 1610555995.8201
MEM 290.460938 1610555995.9203
MEM 290.519531 1610555996.0221
MEM 289.621094 1610555996.1273
MEM 289.679688 1610555996.2279
MEM 289.687500 1610555996.3290
MEM 288.949219 1610555996.4295
MEM 289.015625 1610555996.5318
MEM 289.078125 1610555996.6353
MEM 289.140625 1610555996.7377
MEM 289.355469 1610555996.8428
MEM 289.496094 1610555996.9439
MEM 289.562500 1610555997.0448
MEM 289.625000 1610555997.1469
MEM 289.675781 1610555997.2483
MEM 289.722656 1610555997.3493
MEM 289.781250 1610555997.4526
MEM 289.832031 1610555997.5566
MEM 289.886719 1610555997.6596
MEM 289.941406 1610555997.7606
MEM 289.996094 1610555997.8612
MEM 290.460938 1610555997.9620
MEM 289.601562 1610555998.0632
MEM 289.656250 1610555998.1637
MEM 289.726562 1610555998.2640
MEM 289.785156 1610555998.3684
MEM 289.839844 1610555998.4692
MEM 289.890625 1610555998.5696
MEM 289.949219 1610555998.6732
MEM 290.003906 1610555998.7757
MEM 290.050781 1610555998.8773
MEM 290.105469 1610555998.9792
MEM 290.156250 1610555999.0798
MEM 290.207031 1610555999.1801
MEM 290.261719 1610555999.2816
MEM 290.265625 1610555999.3820
MEM 290.023438 1610555999.4824
MEM 290.070312 1610555999.5852
MEM 290.125000 1610555999.6859
MEM 290.175781 1610555999.7863
MEM 290.226562 1610555999.8914
MEM 290.281250 1610555999.9931
MEM 289.343750 1610556000.0935
MEM 289.394531 1610556000.1943
MEM 289.445312 1610556000.2977
MEM 289.496094 1610556000.4027
MEM 289.546875 1610556000.5032
MEM 289.597656 1610556000.6051
MEM 289.652344 1610556000.7090
MEM 289.703125 1610556000.8097
MEM 289.753906 1610556000.9106
MEM 289.808594 1610556001.0110
MEM 289.863281 1610556001.1119
MEM 289.914062 1610556001.2122
MEM 289.964844 1610556001.3125
MEM 290.015625 1610556001.4130
MEM 290.066406 1610556001.5133
MEM 290.121094 1610556001.6138
MEM 290.171875 1610556001.7171
MEM 290.226562 1610556001.8191
MEM 290.312500 1610556001.9208
MEM 289.621094 1610556002.0212
MEM 289.675781 1610556002.1216
MEM 289.734375 1610556002.2229
MEM 289.792969 1610556002.3258
MEM 289.855469 1610556002.4261
MEM 289.914062 1610556002.5294
MEM 289.914062 1610556002.6298
MEM 289.937500 1610556002.7306
MEM 289.996094 1610556002.8308
MEM 290.058594 1610556002.9350
MEM 290.121094 1610556003.0357
MEM 290.179688 1610556003.1364
MEM 290.242188 1610556003.2384
MEM 290.304688 1610556003.3419
MEM 290.363281 1610556003.4424
MEM 290.582031 1610556003.5427
MEM 290.710938 1610556003.6430
MEM 290.769531 1610556003.7433
MEM 289.593750 1610556003.8445
MEM 289.632812 1610556003.9472
MEM 289.691406 1610556004.0475
MEM 289.753906 1610556004.1527
MEM 289.816406 1610556004.2533
MEM 289.875000 1610556004.3585
MEM 289.933594 1610556004.4588
MEM 289.988281 1610556004.5591
MEM 290.050781 1610556004.6593
MEM 290.109375 1610556004.7596
MEM 290.167969 1610556004.8600
MEM 290.226562 1610556004.9627
MEM 290.289062 1610556005.0634
MEM 290.351562 1610556005.1638
MEM 290.414062 1610556005.2662
MEM 290.480469 1610556005.3703
MEM 290.500000 1610556005.4753
MEM 290.503906 1610556005.5787
MEM 289.390625 1610556005.6813
MEM 289.398438 1610556005.7838
MEM 289.464844 1610556005.8864
MEM 289.535156 1610556005.9911
MEM 289.597656 1610556006.0931
